time,cmd_linear,cmd_angular,VelocityEncR,VelocityEncL
11.1033,0.0000,0.0000,0.0000,0.0000
11.1236,0.0000,0.0000,0.0000,0.0000
11.1434,0.0000,0.0000,0.0000,0.0000
11.1632,0.0000,0.0000,0.0000,0.0000
11.1832,0.0000,0.0000,0.0000,0.0000
11.2037,0.0000,0.0000,0.0000,0.0000
11.2233,0.0000,0.0000,0.0000,0.0000
11.2438,0.0000,0.0000,0.0000,0.0000
11.2640,0.0000,0.0000,0.0000,0.0000
11.2839,0.0000,0.0000,0.0000,0.0000
11.3034,0.0000,0.0000,0.0000,0.0000
11.3237,0.0000,0.0000,0.0000,0.0000
11.3437,0.0000,0.0000,0.0000,0.0000
11.3637,0.0000,0.0000,0.0000,0.0000
11.3839,0.0000,0.0000,0.0000,0.0000
11.4034,0.0000,0.0000,0.0000,0.0000
11.4234,0.0000,0.0000,0.0000,0.0000
11.4438,0.0000,0.0000,0.0000,0.0000
11.4637,0.0000,0.0000,0.0000,0.0000
11.4838,0.0000,0.0000,0.0000,0.0000
11.5033,0.0000,0.0000,0.0000,0.0000
11.5237,0.0000,0.0000,0.0000,0.0000
11.5435,0.0000,0.0000,0.0000,0.0000
11.5637,0.0000,0.0000,0.0000,0.0000
11.5840,0.0000,0.0000,0.0000,0.0000
11.6037,0.0000,0.0000,0.0000,0.0000
11.6239,0.0000,0.0000,0.0000,0.0000
11.6436,0.0000,0.0000,0.0000,0.0000
11.6633,0.0000,0.0000,0.0000,0.0000
11.6833,0.0000,0.0000,0.0000,0.0000
11.7033,0.0000,0.0000,0.0000,0.0000
11.7234,0.0000,0.0000,0.0000,0.0000
11.7433,0.0000,0.0000,0.0000,0.0000
11.7632,0.0000,0.0000,0.0000,0.0000
11.7834,0.0000,0.0000,0.0000,0.0000
11.8034,0.0000,0.0000,0.0000,0.0000
11.8232,0.0000,0.0000,0.0000,0.0000
11.8432,0.0000,0.0000,0.0000,0.0000
11.8632,0.0000,0.0000,0.0000,0.0000
11.8835,0.0000,0.0000,0.0000,0.0000
11.9033,0.0000,0.0000,0.0000,0.0000
11.9234,0.0000,0.0000,0.0000,0.0000
11.9436,0.0000,0.0000,0.0000,0.0000
11.9636,0.0000,0.0000,0.0000,0.0000
11.9833,0.0000,0.0000,0.0000,0.0000
12.0032,0.0000,0.0000,0.0000,0.0000
12.0232,0.0000,0.0000,0.0000,0.0000
12.0432,0.0000,0.5000,0.0000,0.0000
12.0632,0.0000,0.5000,0.0000,0.0000
12.0836,0.0000,0.5000,0.0000,0.0000
12.1033,0.0000,0.5000,0.0000,0.0000
12.1236,0.0000,0.5000,0.0000,0.0000
12.1434,0.0000,0.5000,0.3504,0.0000
12.1633,0.0000,0.5000,0.6992,-0.3496
12.1834,0.0000,0.5000,0.6419,0.0000
12.2035,0.0000,0.5000,1.0489,-0.3496
12.2234,0.0000,0.5000,0.6994,0.0000
12.2433,0.0000,0.5000,0.0000,-0.3216
12.2635,0.0000,0.5000,0.3504,-0.3503
12.2834,0.0000,0.5000,0.0000,-0.5132
12.3033,0.0000,0.5000,0.3504,-0.3502
12.3232,0.0000,0.5000,0.0000,-0.2960
12.3433,0.0000,0.5000,0.3820,-0.3821
12.3634,0.0000,0.5000,0.7657,-1.1487
12.3833,0.0000,0.5000,0.3512,-0.7023
12.4036,0.0000,0.5000,0.3512,-0.7023
12.4239,0.0000,0.5000,0.3512,-0.7023
12.4433,0.0000,0.5000,0.3845,-1.1543
12.4632,0.0000,0.5000,0.9631,-1.0479
12.4835,0.0000,0.5000,0.9627,-0.7010
12.5034,0.0000,0.5000,0.9612,-0.9612
12.5233,0.0000,0.5000,1.3985,-0.9638
12.5433,0.0000,0.5000,1.2855,-0.9627
12.5635,0.0000,0.5000,0.9631,-1.0483
12.5832,0.0000,0.5000,0.9654,-1.0515
12.6033,0.0000,0.5000,0.9654,-1.0515
12.6233,0.0000,0.5000,0.9654,-0.6435
12.6433,0.0000,0.5000,0.7692,-0.9636
12.6634,0.0000,0.5000,1.0510,-1.0510
12.6835,0.0000,0.5000,1.0489,-0.6993
12.7035,0.0000,0.5000,1.0489,-0.6993
12.7235,0.0000,0.5000,1.0489,-0.6993
12.7431,0.0000,0.5000,0.6407,-0.9611
12.7636,0.0000,0.5000,0.9616,-0.9616
12.7834,0.0000,0.5000,0.9633,-0.6422
12.8032,0.0000,0.5000,1.0103,-0.6732
12.8235,0.0000,0.5000,1.0937,-1.0937
12.8434,0.0000,0.5000,1.0492,-1.0492
12.8637,0.0000,0.5000,0.6994,-1.0489
12.8838,0.0000,0.5000,1.0513,-1.0513
12.9037,0.0000,0.5000,1.0490,-0.6994
12.9238,0.0000,0.5000,1.0490,-0.6994
12.9434,0.0000,0.5000,1.0515,-0.9641
12.9633,0.0000,0.5000,0.7018,-0.7018
12.9838,0.0000,0.5000,0.6417,-0.9626
13.0032,0.0000,0.5000,0.7004,-1.0506
13.0237,0.0000,0.5000,1.0489,-0.6993
13.0438,0.0000,0.5000,0.9626,-0.9625
13.0632,0.0000,0.5000,1.0516,-0.6990
13.0834,0.0000,0.5000,0.9725,-1.2963
13.1040,0.0000,0.5000,1.0380,-0.7084
13.1233,0.0000,0.5000,1.0628,-1.0630
13.1434,0.0000,0.5000,1.2838,-1.2837
13.1638,0.0000,0.5000,0.9615,-1.0489
13.1837,0.0000,0.5000,0.7020,-0.7020
13.2034,0.0000,0.5000,1.0496,-1.0497
13.2232,0.0000,0.5000,0.7007,-0.7696
13.2434,0.0000,0.5000,0.6992,-0.9627
13.2635,0.0000,0.5000,0.8893,-0.8893
13.2837,0.0000,0.5000,1.1528,-1.1526
13.3034,0.0000,0.5000,0.7704,-1.0272
13.3235,0.0000,0.5000,0.6993,-0.6992
13.3438,0.0000,0.5000,0.7352,-0.7349
13.3632,0.0000,0.5000,0.6421,-0.9633
13.3832,0.0000,0.5000,0.9626,-0.9626
13.4035,0.0000,0.5000,0.7009,-1.0513
13.4237,0.0000,0.5000,1.0487,-0.6991
13.4432,0.0000,0.5000,0.7002,-1.0515
13.4635,0.0000,0.5000,0.9617,-0.8883
13.4833,0.0000,0.5000,0.9626,-1.0503
13.5033,0.0000,0.5000,1.0512,-0.7008
13.5233,0.0000,0.5000,0.9627,-1.0490
13.5434,0.0000,0.5000,0.6418,-0.6417
13.5636,0.0000,0.5000,1.0513,-1.0514
13.5832,0.0000,0.5000,1.1485,-0.7657
13.6035,0.0000,0.5000,0.9628,-0.6989
13.6234,0.0000,0.5000,0.6924,-0.6489
13.6432,0.0000,0.5000,0.9625,-0.9625
13.6632,0.0000,0.5000,0.9626,-0.9627
13.6835,0.0000,0.5000,0.9626,-0.9627
13.7034,0.0000,0.5000,0.9625,-0.9625
13.7235,0.0000,0.5000,1.0488,-1.0489
13.7433,0.0000,0.5000,0.9625,-0.9625
13.7633,0.0000,0.5000,0.9626,-0.9627
13.7834,0.0000,0.5000,1.0489,-1.0489
13.8032,0.0000,0.5000,1.0513,-1.0513
13.8233,0.0000,0.5000,1.0486,-1.0485
13.8432,0.0000,0.5000,0.7001,-1.0501
13.8634,0.0000,0.5000,0.8885,-0.8884
13.8833,0.0000,0.5000,0.7640,-0.7634
13.9033,0.0000,0.5000,1.0475,-1.0475
13.9233,0.0000,0.5000,1.0508,-1.0507
13.9437,0.0000,0.5000,0.8883,-0.8882
13.9632,0.0000,0.5000,0.9629,-0.9629
13.9834,0.0000,0.5000,0.7686,-0.7687
14.0034,0.0000,0.5000,0.7020,-0.7020
14.0238,0.0000,0.5000,0.9674,-0.9674
14.0434,0.0000,0.5000,0.6989,-1.0484
14.0632,0.0000,0.5000,0.6408,-0.9612
14.0833,0.0000,0.5000,1.0513,-0.6426
14.1032,0.0000,0.5000,0.6987,-0.9627
14.1233,0.0000,0.5000,1.4031,-0.7017
14.1433,0.0000,0.5000,0.9278,-0.9274
14.1635,0.0000,0.5000,1.0967,-0.7311
14.1837,0.0000,0.5000,1.0489,-1.0489
14.2034,0.0000,0.5000,1.0489,-1.0489
14.2234,0.0000,0.5000,0.7004,-1.0507
14.2433,0.0000,0.5000,0.6417,-0.9624
14.2632,0.0000,0.5000,1.0514,-1.0516
14.2832,0.0000,0.5000,1.0489,-0.6994
14.3034,0.0000,0.5000,0.5918,-0.8878
14.3235,0.0000,0.5000,1.0486,-0.6992
14.3435,0.0000,0.5000,0.7011,-1.4022
14.3639,0.0000,0.5000,0.6418,-0.6417
14.3834,0.0000,0.5000,0.9623,-1.2830
14.4033,0.0000,0.5000,1.0487,-0.6992
14.4234,0.0000,0.5000,1.1409,-1.1399
14.4435,0.0000,0.5000,1.0492,-0.6994
14.4634,0.0000,0.5000,1.0528,-0.7015
14.4834,0.0000,0.5000,0.8868,-0.8872
14.5033,0.0000,0.5000,0.9628,-0.8872
14.5236,0.0000,0.5000,1.1537,-0.7692
14.5432,0.0000,0.5000,0.8884,-1.1845
14.5635,0.0000,0.5000,0.6992,-0.6417
14.5832,0.0000,0.5000,1.0513,-0.6417
14.6032,0.0000,0.5000,0.7690,-1.1535
14.6233,0.0000,0.5000,0.9627,-0.3211
14.6434,0.0000,0.5000,0.9626,-1.0489
14.6639,0.0000,0.5000,0.7010,-0.7010
14.6834,0.0000,0.5000,0.9623,-0.6416
14.7032,0.0000,0.5000,1.1474,-0.7651
14.7233,0.0000,0.5000,1.0515,-0.7011
14.7434,0.0000,0.5000,0.6990,-1.0484
14.7632,0.0000,0.5000,1.0527,-0.7018
14.7833,0.0000,0.5000,0.7009,-1.4018
14.8035,0.0000,0.5000,0.9627,-0.9627
14.8232,0.0000,0.5000,0.7010,-1.0515
14.8434,0.0000,0.5000,1.0488,-0.6992
14.8633,0.0000,0.5000,0.7018,-1.0528
14.8836,0.0000,0.5000,0.9628,-0.6419
14.9040,0.0000,0.5000,1.0489,-1.0490
14.9236,0.0000,0.5000,1.0490,-0.6994
14.9434,0.0000,0.5000,0.6419,-0.6419
14.9636,0.0000,0.5000,1.0513,-0.7007
14.9832,0.0000,0.5000,0.9628,-0.6419
15.0034,0.0000,0.5000,1.0513,-1.0513
15.0232,0.0000,0.5000,1.2834,-0.9627
15.0437,0.0000,0.5000,0.9626,-0.9626
15.0635,0.0000,0.5000,0.7010,-1.0515
15.0834,0.0000,0.5000,0.7002,-0.7003
15.1032,0.0000,0.5000,0.7009,-1.1535
15.1233,0.0000,0.5000,0.6417,-0.8876
15.1435,0.0000,0.5000,0.9627,-0.6418
15.1632,0.0000,0.5000,1.0488,-1.0515
15.1834,0.0000,0.5000,0.9639,-0.6999
15.2035,0.0000,0.5000,0.9623,-1.2839
15.2234,0.0000,0.5000,1.0614,-0.7073
15.2440,0.0000,0.5000,0.9525,-0.9526
15.2634,0.0000,0.5000,0.9635,-0.6993
15.2834,0.0000,0.5000,0.7007,-1.1541
15.3032,0.0000,0.5000,1.2974,-0.6486
15.3233,0.0000,0.5000,1.1813,-1.1813
15.3434,0.0000,0.5000,0.9625,-0.6417
15.3635,0.0000,0.5000,0.8251,-1.1002
15.3836,0.0000,0.5000,1.0488,-1.0488
15.4034,0.0000,0.5000,0.6416,-0.6416
15.4236,0.0000,0.5000,1.0490,-1.0490
15.4433,0.0000,0.5000,1.0514,-1.0515
15.4634,0.0000,0.5000,0.6419,-0.9630
15.4833,0.0000,0.5000,1.0488,-1.0489
15.5035,0.0000,0.5000,1.0488,-1.0489
15.5233,0.0000,0.5000,0.8876,-0.5918
15.5432,0.0000,0.5000,1.0515,-1.0516
15.5635,0.0000,0.5000,0.9626,-0.6991
15.5834,0.0000,0.5000,1.0488,-1.0515
15.6032,0.0000,0.5000,1.0514,-1.0515
15.6235,0.0000,0.5000,0.6418,-0.9627
15.6432,0.0000,0.5000,0.6418,-0.6992
15.6632,0.0000,0.5000,0.7009,-0.6418
15.6832,0.0000,0.5000,0.6992,-0.6993
15.7032,0.0000,0.5000,0.6417,-0.9626
15.7238,0.0000,0.5000,0.6417,-0.9626
15.7432,0.0000,0.5000,0.7691,-1.1536
15.7632,0.0000,0.5000,0.7088,-1.0628
15.7836,0.0000,0.5000,0.7088,-1.0628
15.8036,0.0000,0.5000,0.7088,-1.0628
15.8237,0.0000,0.5000,0.7088,-1.0628
15.8432,0.0000,0.5000,0.9627,-0.9626
15.8632,0.0000,0.5000,0.9625,-0.9623
15.8834,0.0000,0.5000,1.0515,-1.0517
15.9036,0.0000,0.5000,1.1535,-0.7690
15.9233,0.0000,0.5000,0.8876,-0.8874
15.9432,0.0000,0.5000,0.7010,-0.7011
15.9636,0.0000,0.5000,0.6425,-0.9637
15.9836,0.0000,0.5000,1.1536,-1.1537
16.0034,0.0000,0.5000,0.5485,-0.8228
16.0237,0.0000,0.5000,0.6992,-1.0489
16.0432,0.0000,0.5000,0.6990,-1.0486
16.0635,0.0000,0.5000,0.6990,-1.0486
16.0834,0.0000,0.5000,0.6990,-1.0486
16.1033,0.0000,0.5000,0.7012,-0.7013
16.1234,0.0000,0.5000,0.8876,-0.7009
16.1433,0.0000,0.5000,0.7010,-0.9627
16.1632,0.0000,0.5000,0.9626,-0.9626
16.1834,0.0000,0.5000,1.0534,-0.7022
16.2035,0.0000,0.5000,0.6422,-1.0489
16.2234,0.0000,0.5000,1.0512,-0.7695
16.2439,0.0000,0.5000,0.6418,-0.9627
16.2634,0.0000,0.5000,1.1526,-1.1535
16.2834,0.0000,0.5000,0.9628,-0.9625
16.3035,0.0000,0.5000,0.8872,-0.8870
16.3235,0.0000,0.5000,0.6992,-1.0489
16.3436,0.0000,0.5000,0.6992,-1.0489
16.3634,0.0000,0.5000,0.7653,-0.3826
16.3832,0.0000,0.5000,0.8823,-0.8823
16.4035,0.0000,0.5000,0.6993,-1.0489
16.4234,0.0000,0.5000,1.0515,-0.7011
16.4436,0.0000,0.5000,1.0486,-1.0485
16.4632,0.0000,0.5000,0.9626,-1.2835
16.4837,0.0000,0.5000,1.0489,-0.6993
16.5035,0.0000,0.5000,0.6992,-1.0489
16.5233,0.0000,0.5000,0.9628,-0.9623
16.5433,0.0000,0.5000,0.5939,-0.7685
16.5634,0.0000,0.5000,0.9728,-0.6485
16.5832,0.0000,0.5000,0.9610,-0.9610
16.6033,0.0000,0.5000,1.0514,-0.7006
16.6235,0.0000,0.5000,0.6991,-1.0487
16.6432,0.0000,0.5000,1.2829,-1.0513
16.6631,0.0000,0.5000,0.9618,-0.9617
16.6836,0.0000,0.5000,1.0512,-1.0511
16.7036,0.0000,0.5000,0.9624,-0.9624
16.7237,0.0000,0.5000,0.9626,-0.9627
16.7433,0.0000,0.5000,1.0519,-0.7012
16.7637,0.0000,0.5000,1.0519,-0.7012
16.7835,0.0000,0.5000,0.7010,-0.7010
16.8034,0.0000,0.5000,1.0515,-1.0510
16.8237,0.0000,0.5000,0.9625,-0.9625
16.8436,0.0000,0.5000,0.9630,-0.9631
16.8634,0.0000,0.5000,0.6992,-1.0489
16.8836,0.0000,0.5000,1.0511,-1.0511
16.9037,0.0000,0.5000,1.0531,-1.0531
16.9232,0.0000,0.5000,1.1470,-1.1471
16.9435,0.0000,0.5000,0.9624,-0.9624
16.9635,0.0000,0.5000,1.0513,-1.0513
16.9836,0.0000,0.5000,0.7001,-0.7001
17.0037,0.0000,0.5000,1.1537,-1.1536
17.0237,0.0000,0.5000,0.8876,-0.5917
17.0437,0.0000,0.5000,0.7009,-0.7009
17.0640,0.0000,0.5000,1.0489,-1.0489
17.0837,0.0000,0.5000,1.1512,-0.9647
17.1035,0.0000,0.5000,0.6362,-0.7071
17.1236,0.0000,0.5000,1.2840,-0.9631
17.1434,0.0000,0.5000,0.7699,-0.9631
17.1641,0.0000,0.5000,0.7699,-0.9631
17.1837,0.0000,0.5000,0.7699,-0.9631
17.2032,0.0000,0.5000,1.0600,-1.1504
17.2238,0.0000,0.5000,1.1790,-0.8842
17.2434,0.0000,0.5000,1.0600,-1.0599
17.2634,0.0000,0.5000,1.1784,-0.8838
17.2836,0.0000,0.5000,1.1474,-1.1474
17.3038,0.0000,0.5000,1.1918,-0.8944
17.3237,0.0000,0.5000,0.8190,-1.0918
17.3435,0.0000,0.5000,0.7680,-0.7679
17.3639,0.0000,0.5000,0.5537,-0.8308
17.3837,0.0000,0.5000,0.6989,-0.6990
17.4036,0.0000,0.5000,0.5940,-0.8904
17.4235,0.0000,0.5000,0.7024,-0.7681
17.4440,0.0000,0.5000,0.7672,-0.8904
17.4639,0.0000,0.5000,1.1787,-0.7063
17.4832,0.0000,0.5000,0.7678,-0.7678
17.5038,0.0000,0.5000,0.8846,-0.8840
17.5237,0.0000,0.5000,0.7058,-0.7694
17.5438,0.0000,0.5000,1.1511,-1.1799
17.5635,0.0000,0.5000,0.8831,-1.0594
17.5840,0.0000,0.5000,1.1533,-1.1542
17.6038,0.0000,0.5000,0.8902,-1.1875
17.6238,0.0000,0.5000,0.7048,-0.7048
17.6438,0.0000,0.5000,1.0930,-0.8196
17.6639,0.0000,0.5000,0.6987,-0.6987
17.6839,0.0000,0.5000,0.6427,-0.9634
17.7032,0.0000,0.5000,0.7018,-1.0519
17.7237,0.0000,0.5000,1.1863,-0.8892
17.7438,0.0000,0.5000,0.7011,-0.7006
17.7638,0.0000,0.5000,1.1505,-0.7671
17.7839,0.0000,0.5000,0.8850,-0.5897
17.8035,0.0000,0.5000,1.0599,-1.0598
17.8239,0.0000,0.5000,0.8839,-1.1785
17.8439,0.0000,0.5000,1.0573,-1.0571
17.8636,0.0000,0.5000,0.6991,-0.6990
17.8837,0.0000,0.5000,0.7673,-0.6437
17.9035,0.0000,0.5000,0.9722,-0.9717
17.9237,0.0000,0.5000,0.7688,-1.1533
17.9432,0.0000,0.5000,0.6994,-0.6994
17.9637,0.0000,0.5000,0.7680,-0.9642
17.9834,0.0000,0.5000,0.8828,-0.7078
18.0033,0.0000,0.5000,1.0603,-0.7681
18.0237,0.0000,0.5000,0.8824,-0.8823
18.0439,0.0000,0.5000,0.8824,-0.8823
18.0637,0.0000,0.5000,0.7677,-0.5880
18.0839,0.0000,0.5000,1.0617,-1.0617
18.1032,0.0000,0.5000,0.7675,-0.7682
18.1234,0.0000,0.5000,0.8883,-0.8883
18.1438,0.0000,0.5000,0.7691,-0.7691
18.1637,0.0000,0.5000,0.8814,-1.1752
18.1836,0.0000,0.5000,0.9628,-0.9628
18.2037,0.0000,0.5000,0.7692,-0.7692
18.2238,0.0000,0.5000,1.0610,-1.0612
18.2434,0.0000,0.5000,1.1883,-0.8912
18.2635,0.0000,0.5000,0.7670,-1.1506
18.2836,0.0000,0.5000,1.1515,-0.7677
18.3034,0.0000,0.5000,0.8886,-0.7058
18.3238,0.0000,0.5000,1.3866,-0.6933
18.3440,0.0000,0.5000,0.8922,-0.8923
18.3631,0.0000,0.5000,1.0535,-1.1477
18.3834,0.0000,0.5000,1.1842,-0.8875
18.4038,0.0000,0.5000,1.0626,-1.0628
18.4234,0.0000,0.5000,0.7671,-0.7672
18.4437,0.0000,0.5000,1.0638,-1.0639
18.4636,0.0000,0.5000,0.8832,-0.8830
18.4838,0.0000,0.5000,0.6432,-0.9642
18.5038,0.0000,0.5000,0.7081,-0.7082
18.5233,0.0000,0.5000,0.7673,-0.7679
18.5439,0.0000,0.5000,0.7072,-1.0608
18.5639,0.0000,0.5000,1.1517,-1.1526
18.5838,0.0000,0.5000,1.0591,-1.0592
18.6032,0.0000,0.5000,1.0624,-1.0624
18.6239,0.0000,0.5000,0.8817,-0.8812
18.6437,0.0000,0.5000,0.7062,-1.0593
18.6638,0.0000,0.5000,1.1433,-1.1434
18.6839,0.0000,0.5000,0.8821,-0.5880
18.7035,0.0000,0.5000,0.7693,-0.7693
18.7240,0.0000,0.5000,0.8243,-0.8243
18.7439,0.0000,0.5000,0.6417,-0.9625
18.7637,0.0000,0.5000,1.0515,-1.0516
18.7834,0.0000,0.5000,1.0596,-0.7065
18.8036,0.0000,0.5000,0.8827,-0.5884
18.8234,0.0000,0.5000,0.3510,-1.0532
18.8438,0.0000,0.5000,0.7676,-0.5926
18.8639,0.0000,0.5000,1.1853,-0.7018
18.8838,0.0000,0.5000,0.7675,-0.7682
18.9039,0.0000,0.5000,0.8821,-1.0605
18.9234,0.0000,0.5000,0.7078,-0.7078
18.9438,0.0000,0.5000,1.1534,-0.8814
18.9632,0.0000,0.5000,1.0917,-1.0615
18.9839,0.0000,0.5000,1.0494,-1.0497
19.0034,0.0000,0.5000,0.6994,-1.0491
19.0238,0.0000,0.5000,0.9635,-0.9636
19.0437,0.0000,0.5000,0.7061,-1.0591
19.0638,0.0000,0.5000,0.8830,-0.8830
19.0833,0.0000,0.5000,0.8817,-0.5877
19.1038,0.0000,0.5000,0.8913,-0.5942
19.1234,0.0000,0.5000,1.0572,-1.0572
19.1434,0.0000,0.5000,0.7687,-0.7693
19.1634,0.0000,0.5000,1.0598,-1.0598
19.1834,0.0000,0.5000,0.7672,-1.1509
19.2034,0.0000,0.5000,1.1790,-0.8842
19.2233,0.0000,0.5000,0.7688,-1.1533
19.2433,0.0000,0.5000,1.3860,-1.0390
19.2632,0.0000,0.5000,1.0489,-1.0490
19.2835,0.0000,0.5000,0.9660,-0.6440
19.3034,0.0000,0.5000,1.0614,-0.7669
19.3235,0.0000,0.5000,1.0614,-0.7669
19.3438,0.0000,0.5000,1.1882,-1.1882
19.3637,0.0000,0.5000,1.0528,-0.7014
19.3838,0.0000,0.5000,0.7665,-0.7665
19.4033,0.0000,0.5000,0.8879,-0.8879
19.4235,0.0000,0.5000,0.7619,-0.7618
19.4440,0.0000,0.5000,0.8887,-0.8887
19.4637,0.0000,0.5000,1.0627,-0.7085
19.4832,0.0000,0.5000,1.1512,-0.7682
19.5040,0.0000,0.5000,0.7059,-0.7058
19.5239,0.0000,0.5000,1.0522,-1.0524
19.5437,0.0000,0.5000,0.9623,-1.2830
19.5636,0.0000,0.5000,0.9647,-0.9641
19.5833,0.0000,0.5000,0.8830,-0.8825
19.6033,0.0000,0.5000,0.7678,-0.7685
19.6236,0.0000,0.5000,0.8824,-1.1764
19.6435,0.0000,0.5000,0.7020,-0.7020
19.6632,0.0000,0.5000,1.1515,-0.7684
19.6840,0.0000,0.5000,0.7067,-1.0600
19.7033,0.0000,0.5000,0.8836,-0.8831
19.7235,0.0000,0.5000,0.8836,-0.8831
19.7436,0.0000,0.5000,1.1515,-1.1525
19.7639,0.0000,0.5000,1.1515,-1.1525
19.7839,0.0000,0.5000,1.1515,-1.1525
19.8036,0.0000,0.5000,1.1515,-1.1525
19.8234,0.0000,0.5000,1.1515,-1.1525
19.8432,0.0000,0.5000,0.8817,-1.1757
19.8634,0.0000,0.5000,1.0614,-0.7685
19.8833,0.0000,0.5000,1.0994,-1.0996
19.9032,0.0000,0.5000,0.8891,-1.1847
19.9234,0.0000,0.5000,0.8904,-0.8905
19.9437,0.0000,0.5000,0.5906,-0.8859
19.9634,0.0000,0.5000,1.1482,-0.7655
19.9834,0.0000,0.5000,0.7692,-0.7692
20.0033,0.0000,0.5000,0.8878,-0.8872
20.0233,0.0000,0.5000,0.7674,-1.1520
20.0434,0.0000,0.5000,1.0913,-1.0909
20.0637,0.0000,0.5000,0.9634,-0.6999
20.0833,0.0000,0.5000,0.7019,-0.7694
20.1033,0.0000,0.5000,0.8889,-0.8887
20.1237,0.0000,0.5000,0.7076,-0.7682
20.1436,0.0000,0.5000,1.1751,-0.8820
20.1636,0.0000,0.5000,1.1751,-0.8820
20.1835,0.0000,0.5000,0.7674,-0.8870
20.2034,0.0000,0.5000,0.8813,-0.5876
20.2232,0.0000,0.5000,1.0604,-1.0604
20.2432,0.0000,0.5000,0.8824,-0.8823
20.2638,0.0000,0.5000,1.0625,-0.7083
20.2839,0.0000,0.5000,0.7677,-0.7683
20.3033,0.0000,0.5000,1.1013,-0.8256
20.3235,0.0000,0.5000,1.0370,-1.0372
20.3440,0.0000,0.5000,1.0516,-0.7012
20.3637,0.0000,0.5000,1.1542,-1.1543
20.3839,0.0000,0.5000,0.8872,-0.8872
20.4034,0.0000,0.5000,1.0611,-0.7644
20.4233,0.0000,0.5000,0.5885,-0.8822
20.4436,0.0000,0.5000,0.7077,-0.7078
20.4639,0.0000,0.5000,0.7678,-0.8819
20.4835,0.0000,0.5000,0.8887,-0.7054
20.5033,0.0000,0.5000,0.7082,-0.7637
20.5232,0.0000,0.5000,0.8822,-0.8817
20.5432,0.0000,0.5000,0.7019,-1.0523
20.5633,0.0000,0.5000,1.1041,-0.8883
20.5832,0.0000,0.5000,0.8896,-0.9997
20.6038,0.0000,0.5000,1.0489,-1.0490
20.6233,0.0000,0.5000,0.7688,-0.7689
20.6435,0.0000,0.5000,1.0604,-1.0605
20.6637,0.0000,0.5000,0.7693,-1.1540
20.6835,0.0000,0.5000,0.8823,-0.5878
20.7033,0.0000,0.5000,0.7078,-1.0618
20.7233,0.0000,0.5000,0.7675,-0.7682
20.7437,0.0000,0.5000,1.0598,-0.7066
20.7638,0.0000,0.5000,0.7692,-0.7692
20.7836,0.0000,0.5000,0.8878,-0.8872
20.8033,0.0000,0.5000,1.0541,-0.7022
20.8239,0.0000,0.5000,0.8883,-0.8883
20.8437,0.0000,0.5000,1.0607,-0.7068
20.8638,0.0000,0.5000,0.6418,-0.9628
20.8838,0.0000,0.5000,0.9657,-0.9657
20.9038,0.0000,0.5000,0.7027,-1.0540
20.9237,0.0000,0.5000,0.8867,-0.8867
20.9439,0.0000,0.5000,0.7069,-0.7069
20.9639,0.0000,0.5000,1.1537,-1.1538
20.9839,0.0000,0.5000,0.7031,-0.7031
21.0039,0.0000,0.5000,0.8884,-0.8884
21.0237,0.0000,0.5000,0.7078,-1.1501
21.0434,0.0000,0.5000,0.7078,-0.7077
21.0639,0.0000,0.5000,1.1505,-0.8832
21.0835,0.0000,0.5000,0.7084,-0.7084
21.1039,0.0000,0.5000,0.7084,-0.7084
21.1239,0.0000,0.5000,0.7084,-0.7084
21.1439,0.0000,0.5000,0.7084,-0.7084
21.1637,0.0000,0.5000,0.7084,-0.7084
21.1838,0.0000,0.5000,0.8853,-0.8854
21.2038,0.0000,0.5000,0.7064,-1.0596
21.2235,0.0000,0.5000,1.1783,-0.8838
21.2436,0.0000,0.5000,1.1783,-0.8838
21.2636,0.0000,0.5000,1.1783,-0.8838
21.2839,0.0000,0.5000,1.1783,-0.8838
21.3039,0.0000,0.5000,1.1783,-0.8838
21.3240,0.0000,0.5000,0.8842,-0.8842
21.3435,0.0000,0.5000,1.0489,-0.6993
21.3632,0.0000,0.5000,0.8868,-0.8868
21.3839,0.0000,0.5000,0.8868,-0.8868
21.4038,0.0000,0.5000,0.8868,-0.8868
21.4236,0.0000,0.5000,0.8868,-0.8868
21.4436,0.0000,0.5000,0.8868,-0.8868
21.4632,0.0000,0.5000,0.7689,-0.8838
21.4837,0.0000,0.5000,0.8851,-1.0589
21.5039,0.0000,0.5000,0.8851,-1.1802
21.5239,0.0000,0.5000,0.8851,-1.1802
21.5436,0.0000,0.5000,0.8851,-1.1802
21.5638,0.0000,0.5000,0.8851,-1.1802
21.5836,0.0000,0.5000,0.8851,-1.1802
21.6040,0.0000,0.5000,0.8851,-1.1802
21.6235,0.0000,0.5000,0.8849,-0.7066
21.6437,0.0000,0.5000,0.8849,-0.8849
21.6638,0.0000,0.5000,1.1496,-0.8849
21.6839,0.0000,0.5000,1.1496,-0.8849
21.7037,0.0000,0.5000,1.1496,-0.8849
21.7239,0.0000,0.5000,1.1496,-0.8849
21.7437,0.0000,0.5000,1.1496,-0.8849
21.7636,0.0000,0.5000,0.8818,-0.8814
21.7838,0.0000,0.5000,1.0602,-1.0603
21.8038,0.0000,0.5000,0.8822,-1.1763
21.8239,0.0000,0.5000,0.8822,-1.1763
21.8435,0.0000,0.5000,0.8822,-1.1763
21.8639,0.0000,0.5000,0.8822,-1.1763
