time,cmd_linear,cmd_angular,VelocityEncR,VelocityEncL
3.5831,0.0000,0.0000,0.0000,0.0000
3.6031,0.0000,0.0000,0.0000,0.0000
3.6231,0.0000,0.0000,0.0000,0.0000
3.6431,0.0000,0.0000,0.0000,0.0000
3.6631,0.0000,0.0000,0.0000,0.0000
3.6830,0.0000,0.0000,0.0000,0.0000
3.7031,0.0000,0.0000,0.0000,0.0000
3.7230,0.0000,0.0000,0.0000,0.0000
3.7431,0.0000,0.0000,0.0000,0.0000
3.7631,0.0000,0.0000,0.0000,0.0000
3.7831,0.0000,0.0000,0.0000,0.0000
3.8031,0.0000,0.0000,0.0000,0.0000
3.8231,0.0000,0.0000,0.0000,0.0000
3.8431,0.0000,0.0000,0.0000,0.0000
3.8631,0.0000,0.0000,0.0000,0.0000
3.8831,0.0000,0.0000,0.0000,0.0000
3.9031,0.0000,0.0000,0.0000,0.0000
3.9231,0.0000,0.0000,0.0000,0.0000
3.9431,0.0000,0.0000,0.0000,0.0000
3.9631,0.0000,0.0000,0.0000,0.0000
3.9831,0.0000,0.0000,0.0000,0.0000
4.0031,0.0000,0.0000,0.0000,0.0000
4.0231,0.0000,0.0000,0.0000,0.0000
4.0430,0.0000,0.0000,0.0000,0.0000
4.0631,0.0000,0.0000,0.0000,0.0000
4.0832,0.0000,0.0000,0.0000,0.0000
4.1031,0.0000,0.0000,0.0000,0.0000
4.1231,0.0000,0.0000,0.0000,0.0000
4.1432,0.0000,0.0000,0.0000,0.0000
4.1634,0.0000,0.0000,0.0000,0.0000
4.1832,0.0000,0.0000,0.0000,0.0000
4.2034,0.0000,0.0000,0.0000,0.0000
4.2231,0.0000,0.0000,0.0000,0.0000
4.2431,0.0000,0.0000,0.0000,0.0000
4.2631,0.0000,0.0000,0.0000,0.0000
4.2831,0.0000,0.0000,0.0000,0.0000
4.3031,0.0000,0.0000,0.0000,0.0000
4.3231,0.0000,0.0000,0.0000,0.0000
4.3432,0.0000,0.0000,0.0000,0.0000
4.3631,0.0000,0.0000,0.0000,0.0000
4.3829,0.0000,0.0000,0.0000,0.0000
4.4031,0.0000,0.0000,0.0000,0.0000
4.4231,0.0000,0.0000,0.0000,0.0000
4.4431,0.0000,0.0000,0.0000,0.0000
4.4631,0.0000,0.0000,0.0000,0.0000
4.4831,0.0000,0.0000,0.0000,0.0000
4.5031,0.0000,0.0000,0.0000,0.0000
4.5231,0.0000,0.0000,0.0000,0.0000
4.5430,0.0000,0.0000,0.0000,0.0000
4.5631,0.0000,0.0000,0.0000,0.0000
4.5831,0.0000,0.0000,0.0000,0.0000
4.6031,0.0000,0.0000,0.0000,0.0000
4.6231,0.0000,0.0000,0.0000,0.0000
4.6429,0.0000,0.0000,0.0000,0.0000
4.6632,0.0000,0.0000,0.0000,0.0000
4.6833,0.0000,0.0000,0.0000,0.0000
4.7032,0.0000,0.0000,0.0000,0.0000
4.7230,0.0000,0.0000,0.0000,0.0000
4.7430,0.0000,0.0000,0.0000,0.0000
4.7633,0.0000,0.0000,0.0000,0.0000
4.7831,0.0000,0.0000,0.0000,0.0000
4.8036,0.0000,0.0000,0.0000,0.0000
4.8229,0.0000,0.0000,0.0000,0.0000
4.8432,0.0000,0.0000,0.0000,0.0000
4.8638,0.0000,0.0000,0.0000,0.0000
4.8831,0.0000,0.0000,0.0000,0.0000
4.9030,0.0000,0.0000,0.0000,0.0000
4.9237,0.0000,0.0000,0.0000,0.0000
4.9433,0.0000,0.0000,0.0000,0.0000
4.9631,0.0000,0.0000,0.0000,0.0000
4.9832,0.0000,0.0000,0.0000,0.0000
5.0034,0.0000,0.0000,0.0000,0.0000
5.0233,0.0000,0.0000,0.0000,0.0000
5.0438,0.0000,0.0000,0.0000,0.0000
5.0631,0.0000,0.0000,0.0000,0.0000
5.0835,0.0000,0.0000,0.0000,0.0000
5.1037,0.0000,0.0000,0.0000,0.0000
5.1234,0.0000,0.0000,0.0000,0.0000
5.1429,0.0000,0.0000,0.0000,0.0000
5.1634,0.0000,0.0000,0.0000,0.0000
5.1834,0.0000,0.0000,0.0000,0.0000
5.2035,0.0000,0.0000,0.0000,0.0000
5.2235,0.0000,0.0000,0.0000,0.0000
5.2435,0.0000,0.0000,0.0000,0.0000
5.2635,0.0000,0.0000,0.0000,0.0000
5.2834,0.0000,0.0000,0.0000,0.0000
5.3034,0.0000,0.0000,0.0000,0.0000
5.3229,0.0000,0.0000,0.0000,0.0000
5.3434,0.0000,0.0000,0.0000,0.0000
5.3638,0.0000,0.0000,0.0000,0.0000
5.3830,0.0000,0.0000,0.0000,0.0000
5.4032,0.0000,0.0000,0.0000,0.0000
5.4234,0.0000,0.0000,0.0000,0.0000
5.4435,0.0000,0.0000,0.0000,0.0000
5.4629,0.0000,0.0000,0.0000,0.0000
5.4834,0.0000,0.0000,0.0000,0.0000
5.5034,0.0000,0.0000,0.0000,0.0000
5.5235,0.0000,0.0000,0.0000,0.0000
5.5429,0.0000,0.0000,0.0000,0.0000
5.5635,0.0000,0.0000,0.0000,0.0000
5.5833,0.0000,0.0000,0.0000,0.0000
5.6031,0.0000,0.0000,0.0000,0.0000
5.6234,0.0000,0.0000,0.0000,0.0000
5.6429,0.0000,0.0000,0.0000,0.0000
5.6637,0.0000,0.0000,0.0000,0.0000
5.6835,0.0000,0.0000,0.0000,0.0000
5.7034,0.0000,0.0000,0.0000,0.0000
5.7233,0.0000,0.0000,0.0000,0.0000
5.7433,0.0000,0.0000,0.0000,0.0000
5.7635,0.0000,0.0000,0.0000,0.0000
5.7831,0.0000,0.0000,0.0000,0.0000
5.8034,0.0000,0.0000,0.0000,0.0000
5.8232,0.0000,0.0000,0.0000,0.0000
5.8430,0.0000,0.0000,0.0000,0.0000
5.8634,0.0000,0.0000,0.0000,0.0000
5.8838,0.0000,0.0000,0.0000,0.0000
5.9032,0.0000,0.0000,0.0000,0.0000
5.9234,0.0000,0.0000,0.0000,0.0000
5.9434,0.0000,0.0000,0.0000,0.0000
5.9633,0.0000,0.0000,0.0000,0.0000
5.9832,0.0000,0.0000,0.0000,0.0000
6.0038,0.0000,0.0000,0.0000,0.0000
6.0236,0.0000,0.0000,0.0000,0.0000
6.0433,0.0000,0.0000,0.0000,0.0000
6.0633,0.0000,0.0000,0.0000,0.0000
6.0831,0.0000,0.0000,0.0000,0.0000
6.1036,0.0000,0.0000,0.0000,0.0000
6.1234,0.0000,0.0000,0.0000,0.0000
6.1434,0.0000,0.0000,0.0000,0.0000
6.1633,0.0000,0.0000,0.0000,0.0000
6.1833,0.0000,0.0000,0.0000,0.0000
6.2040,0.0000,0.0000,0.0000,0.0000
6.2231,0.0000,0.0000,0.0000,0.0000
6.2433,0.0000,0.0000,0.0000,0.0000
6.2633,0.0000,0.0000,0.0000,0.0000
6.2832,0.0000,0.0000,0.0000,0.0000
6.3033,0.0000,0.0000,0.0000,0.0000
6.3234,0.0000,0.0000,0.0000,0.0000
6.3435,0.0000,0.0000,0.0000,0.0000
6.3633,0.0000,0.0000,0.0000,0.0000
6.3831,0.0000,0.0000,0.0000,0.0000
6.4030,0.0000,0.0000,0.0000,0.0000
6.4233,0.0000,0.0000,0.0000,0.0000
6.4436,0.0000,0.0000,0.0000,0.0000
6.4634,0.0000,0.0000,0.0000,0.0000
6.4832,0.0000,0.0000,0.0000,0.0000
6.5038,0.0000,0.0000,0.0000,0.0000
6.5234,0.0000,0.0000,0.0000,0.0000
6.5429,0.0000,0.0000,0.0000,0.0000
6.5634,0.0000,0.0000,0.0000,0.0000
6.5832,0.0000,0.0000,0.0000,0.0000
6.6037,0.0000,0.0000,0.0000,0.0000
6.6236,0.0000,0.0000,0.0000,0.0000
6.6436,0.0000,0.0000,0.0000,0.0000
6.6632,0.0000,0.0000,0.0000,0.0000
6.6833,0.0000,0.0000,0.0000,0.0000
6.7033,0.0000,0.0000,0.0000,0.0000
6.7233,0.0000,0.0000,0.0000,0.0000
6.7435,0.0000,0.0000,0.0000,0.0000
6.7633,0.0000,0.0000,0.0000,0.0000
6.7832,0.0000,0.0000,0.0000,0.0000
6.8038,0.0000,0.0000,0.0000,0.0000
6.8231,0.0000,0.0000,0.0000,0.0000
6.8435,0.0000,0.0000,0.0000,0.0000
6.8633,0.0000,0.0000,0.0000,0.0000
6.8832,0.0000,0.0000,0.0000,0.0000
6.9033,0.0000,0.0000,0.0000,0.0000
6.9238,0.0000,0.0000,0.0000,0.0000
6.9433,0.0000,0.0000,0.0000,0.0000
6.9632,0.0000,0.0000,0.0000,0.0000
6.9832,0.0000,0.0000,0.0000,0.0000
7.0033,0.0000,0.0000,0.0000,0.0000
7.0233,0.0000,0.0000,0.0000,0.0000
7.0429,0.0000,0.0000,0.0000,0.0000
7.0632,0.0000,0.0000,0.0000,0.0000
7.0833,0.0000,0.0000,0.0000,0.0000
7.1036,0.0000,0.0000,0.0000,0.0000
7.1238,0.0000,0.0000,0.0000,0.0000
7.1434,0.0000,0.0000,0.0000,0.0000
7.1633,0.0000,0.0000,0.0000,0.0000
7.1838,0.0000,0.0000,0.0000,0.0000
7.2034,0.0000,0.0000,0.0000,0.0000
7.2237,0.0000,0.0000,0.0000,0.0000
7.2429,0.0000,0.0000,0.0000,0.0000
7.2634,0.0000,0.0000,0.0000,0.0000
7.2833,0.0000,0.0000,0.0000,0.0000
7.3037,0.0000,0.0000,0.0000,0.0000
7.3233,0.0000,0.0000,0.0000,0.0000
